municipio;codigo_unidade_gestora;descricao_unidade_gestora;mes_ano;ano;codigo_receita;descricao_receita;tipo_atualizacao_receita;valor;codigo_fonte_recurso;descricao_fonte_recurso;co;descricao_co
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;032026;2026;17215001;Cota-Parte do ICMS - Principal;Lançamento de Receita;2.082.402,71;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;022026;2026;17215001;Cota-Parte do ICMS - Principal;Dedução do Fundeb;-348.421,26;500;Recursos não vinculados de Impostos;1001;Identificação das despesas com manutenção e desenvolvimento do ensino
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;022026;2026;17215001;Cota-Parte do ICMS - Principal;Lançamento de Receita;1.742.106,42;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;012026;2026;17215001;Cota-Parte do ICMS - Principal;Lançamento de Receita;2.030.570,39;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;012026;2026;17215001;Cota-Parte do ICMS - Principal;Dedução do Fundeb;-406.114,06;500;Recursos não vinculados de Impostos;1001;Identificação das despesas com manutenção e desenvolvimento do ensino
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;022026;2026;17196001;Transferências da Política Nacional Aldir Blanc de Fomento à Cultura - Lei nº 14.399/2022 - Principal;Lançamento de Receita;243.893,68;719;Transferências da Política Nacional Aldir Blanc de Fomento à Cultura - Lei 14.399/2022;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;042026;2026;17195801;Transferência Obrigatória Decorrente da Lei Complementar nº 176/2020 - Principal;Lançamento de Receita;1.137,34;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;032026;2026;17195801;Transferência Obrigatória Decorrente da Lei Complementar nº 176/2020 - Principal;Lançamento de Receita;1.137,34;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;022026;2026;17195801;Transferência Obrigatória Decorrente da Lei Complementar nº 176/2020 - Principal;Lançamento de Receita;1.137,34;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;012026;2026;17195801;Transferência Obrigatória Decorrente da Lei Complementar nº 176/2020 - Principal;Lançamento de Receita;1.137,34;501;Outros Recursos não Vinculados;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;012026;2026;17155301;Transferências de Recursos do Fundeb destinados à criação de matrículas em ETI- Principal;Lançamento de Receita;193.027,36;546;Transferências do FUNDEB - complementação da União - Educação Tempo Integral;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;042026;2026;17155101;Transferências de Recursos de Complementação da União ao Fundeb – VAAF - Principal;Lançamento de Receita;373.586,51;541;Transferências do FUNDEB - Complementação da União - VAAF;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;032026;2026;17155101;Transferências de Recursos de Complementação da União ao Fundeb – VAAF - Principal;Lançamento de Receita;171.191,47;541;Transferências do FUNDEB - Complementação da União - VAAF;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;022026;2026;17155101;Transferências de Recursos de Complementação da União ao Fundeb – VAAF - Principal;Lançamento de Receita;156.925,51;541;Transferências do FUNDEB - Complementação da União - VAAF;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;012026;2026;17155101;Transferências de Recursos de Complementação da União ao Fundeb – VAAF - Principal;Lançamento de Receita;380.706,78;541;Transferências do FUNDEB - Complementação da União - VAAF;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;042026;2026;17155001;Transferências de Recursos de Complementação da União ao Fundeb – VAAT - Principal;Lançamento de Receita;898.303,59;542;Transferências do FUNDEB - Complementação da União - VAAT;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;032026;2026;17155001;Transferências de Recursos de Complementação da União ao Fundeb – VAAT - Principal;Lançamento de Receita;802.239,52;542;Transferências do FUNDEB - Complementação da União - VAAT;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;022026;2026;17155001;Transferências de Recursos de Complementação da União ao Fundeb – VAAT - Principal;Lançamento de Receita;735.386,22;542;Transferências do FUNDEB - Complementação da União - VAAT;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;012026;2026;17155001;Transferências de Recursos de Complementação da União ao Fundeb – VAAT - Principal;Lançamento de Receita;2.368.683,49;542;Transferências do FUNDEB - Complementação da União - VAAT;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;052026;2026;17149901;Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação - FNDE - Principal;Lançamento de Receita;5.265,84;569;Outras Transferências de Recursos do FNDE;"Não ";Não Aplicável
Pedras de Fogo;201139;Prefeitura Municipal de Pedras de Fogo;042026;2026;17149901;Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação - FNDE - Principal;Lançamento de Receita;6.888,87;569;Outras Transferências de Recursos do FNDE;"Não ";Não Aplicável
